date,time,site_name,cluster,agency_name,material,ticket_no,vehicle_no,transfer_party_name,first_weight,first_timestamp,second_weight,second_timestamp,net_weight,material_type,first_front_image,first_back_image,second_front_image,second_back_image,site_incharge,user_name,cloud_upload_timestamp,record_status,net_weight_calculated,_source_file,_processed_timestamp,_folder_source
2025-08-20,10:21:32 AM,Tirupati,Tirupati,zigma,MSW,8499,AP39UQ4509,,27320,10:14:26 AM,11860,10:21:32 AM,15460,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505052,zigmaglobal_api
2025-08-20,10:18:15 AM,Tirupati,Tirupati,zigma,MSW,8498,AP39 WB1708,,28620,10:13:39 AM,12530,10:18:15 AM,16090,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505387,zigmaglobal_api
2025-08-20,10:05:27 AM,Tirupati,Tirupati,zigma,MSW,8497,AP39TF6296,,25930,10:00:56 AM,12330,10:05:27 AM,13600,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505412,zigmaglobal_api
2025-08-20,09:58:34 AM,Tirupati,Tirupati,zigma,MSW,8496,AP39VD2146,,25980,09:55:10 AM,11530,09:58:34 AM,14450,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505432,zigmaglobal_api
2025-08-20,09:56:02 AM,Tirupati,Tirupati,zigma,MSW,8495,AP16TX9777,,25600,09:48:22 AM,11950,09:56:02 AM,13650,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505451,zigmaglobal_api
2025-08-20,10:18:23 AM,Tirupati,Tirupati,zigma,MSW,8494,AP39WB1708,,27880,09:27:38 AM,12540,10:18:23 AM,15340,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505469,zigmaglobal_api
2025-08-20,10:16:59 AM,Tirupati,Tirupati,zigma,MSW,8493,AP39UD6039,,32320,09:25:38 AM,14120,10:16:59 AM,18200,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505486,zigmaglobal_api
2025-08-20,09:29:45 AM,Tirupati,Tirupati,zigma,MSW,8492,AP39VD2146,,26510,09:19:39 AM,11470,09:29:45 AM,15040,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505504,zigmaglobal_api
2025-08-20,09:24:26 AM,Tirupati,Tirupati,zigma,MSW,8491,AP39TF6296,,25780,09:18:46 AM,12440,09:24:26 AM,13340,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505522,zigmaglobal_api
2025-08-20,09:23:48 AM,Tirupati,Tirupati,zigma,MSW,8490,AP39WB5050,,27120,09:13:55 AM,11860,09:23:48 AM,15260,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505539,zigmaglobal_api
2025-08-20,09:24:58 AM,Tirupati,Tirupati,zigma,MSW,8489,AP16TX9777,,28420,09:13:26 AM,12230,09:24:58 AM,16190,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505557,zigmaglobal_api
2025-08-20,07:29:48 AM,Tirupati,Tirupati,zigma,MSW,8488,AP03 TC3335,,23660,07:23:20 AM,11030,07:29:48 AM,12630,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505573,zigmaglobal_api
2025-08-20,07:27:13 AM,Tirupati,Tirupati,zigma,MSW,8487,AP05TA3356,,26280,07:19:11 AM,12480,07:27:13 AM,13800,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505591,zigmaglobal_api
2025-08-20,07:26:30 AM,Tirupati,Tirupati,zigma,MSW,8486,AP16TX9777,,24610,07:18:29 AM,11930,07:26:30 AM,12680,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505608,zigmaglobal_api
2025-08-20,07:33:12 AM,Tirupati,Tirupati,zigma,MSW,8485,AP04TX5959,,25830,07:13:04 AM,12020,07:33:12 AM,13810,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505625,zigmaglobal_api
2025-08-20,07:16:41 AM,Tirupati,Tirupati,zigma,MSW,8484,AP39TF6296,,22580,07:11:51 AM,11980,07:16:41 AM,10600,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505642,zigmaglobal_api
2025-08-20,07:17:27 AM,Tirupati,Tirupati,zigma,MSW,8483,AP39WB1708,,25820,07:09:41 AM,12300,07:17:27 AM,13520,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505659,zigmaglobal_api
2025-08-20,07:11:14 AM,Tirupati,Tirupati,zigma,MSW,8482,AP39UY2149,,24630,07:05:18 AM,11910,07:11:14 AM,12720,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505675,zigmaglobal_api
2025-08-20,07:10:22 AM,Tirupati,Tirupati,zigma,MSW,8481,AP39WB5050,,25830,07:00:51 AM,11550,07:10:22 AM,14280,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505692,zigmaglobal_api
2025-08-20,07:06:10 AM,Tirupati,Tirupati,zigma,MSW,8480,AP31TP1832,,24630,07:00:01 AM,10220,07:06:10 AM,14410,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505709,zigmaglobal_api
2025-08-20,06:57:37 AM,Tirupati,Tirupati,zigma,MSW,8479,AP03 TC3335,,25140,06:51:02 AM,11060,06:57:37 AM,14080,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505726,zigmaglobal_api
2025-08-20,06:53:16 AM,Tirupati,Tirupati,zigma,MSW,8478,AP05TA3356,,26040,06:45:11 AM,12430,06:53:16 AM,13610,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505743,zigmaglobal_api
2025-08-20,06:52:19 AM,Tirupati,Tirupati,zigma,MSW,8477,AP39UY2149,,27180,06:44:26 AM,11930,06:52:19 AM,15250,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505760,zigmaglobal_api
2025-08-20,06:45:45 AM,Tirupati,Tirupati,zigma,MSW,8476,AP04TX5959,,26570,06:38:44 AM,12100,06:45:45 AM,14470,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505776,zigmaglobal_api
2025-08-20,06:41:33 AM,Tirupati,Tirupati,zigma,MSW,8475,AP39TF6296,,26590,06:33:31 AM,12090,06:41:33 AM,14500,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505794,zigmaglobal_api
2025-08-20,06:32:29 AM,Tirupati,Tirupati,zigma,MSW,8474,AP31TP1832,,23880,06:25:01 AM,10100,06:32:29 AM,13780,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505810,zigmaglobal_api
2025-08-20,06:25:59 AM,Tirupati,Tirupati,zigma,MSW,8473,AP39WB5050,,26440,06:16:48 AM,11580,06:25:59 AM,14860,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505827,zigmaglobal_api
2025-08-20,06:17:50 AM,Tirupati,Tirupati,zigma,MSW,8472,AP39WB1708,,26590,06:10:00 AM,12290,06:17:50 AM,14300,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505844,zigmaglobal_api
2025-08-20,04:18:36 AM,Tirupati,Tirupati,zigma,MSW,8471,AP05TA3356,,27660,04:11:12 AM,12430,04:18:36 AM,15230,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505861,zigmaglobal_api
2025-08-20,04:16:50 AM,Tirupati,Tirupati,zigma,MSW,8470,AP04TX5959,,26290,04:04:42 AM,12080,04:16:50 AM,14210,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505877,zigmaglobal_api
2025-08-20,04:02:39 AM,Tirupati,Tirupati,zigma,MSW,8469,AP31TP1832,,20590,03:59:46 AM,10020,04:02:39 AM,10570,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505893,zigmaglobal_api
2025-08-20,03:55:19 AM,Tirupati,Tirupati,zigma,MSW,8468,AP39WB1708,,28210,03:51:41 AM,12280,03:55:19 AM,15930,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505910,zigmaglobal_api
2025-08-20,03:53:58 AM,Tirupati,Tirupati,zigma,MSW,8467,AP39WB5050,,27070,03:47:11 AM,11550,03:53:58 AM,15520,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505926,zigmaglobal_api
2025-08-20,03:48:38 AM,Tirupati,Tirupati,zigma,MSW,8466,AP04TX5959,,27630,03:41:03 AM,12060,03:48:38 AM,15570,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505943,zigmaglobal_api
2025-08-20,03:50:06 AM,Tirupati,Tirupati,zigma,MSW,8465,AP39TF6296,,27390,03:39:50 AM,12020,03:50:06 AM,15370,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505959,zigmaglobal_api
2025-08-20,03:44:12 AM,Tirupati,Tirupati,zigma,MSW,8464,AP05TA3356,,27890,03:38:56 AM,12470,03:44:12 AM,15420,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505976,zigmaglobal_api
2025-08-20,03:41:50 AM,Tirupati,Tirupati,zigma,MSW,8463,AP39VD2146,,26550,03:36:54 AM,11370,03:41:50 AM,15180,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.505998,zigmaglobal_api
2025-08-20,03:44:56 AM,Tirupati,Tirupati,zigma,MSW,8462,AP16TX9777,,26510,03:34:41 AM,11960,03:44:56 AM,14550,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506015,zigmaglobal_api
2025-08-20,03:33:36 AM,Tirupati,Tirupati,zigma,MSW,8461,AP39WB1708,,27420,03:26:45 AM,12320,03:33:36 AM,15100,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506032,zigmaglobal_api
2025-08-20,03:29:34 AM,Tirupati,Tirupati,zigma,MSW,8460,AP31TP1832,,23820,03:25:38 AM,10150,03:29:34 AM,13670,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506048,zigmaglobal_api
2025-08-20,03:25:04 AM,Tirupati,Tirupati,zigma,MSW,8459,AP39TF6296,,25790,03:19:06 AM,12140,03:25:04 AM,13650,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506065,zigmaglobal_api
2025-08-20,03:27:27 AM,Tirupati,Tirupati,zigma,MSW,8458,AP03 TC3335,,26240,03:18:18 AM,11020,03:27:27 AM,15220,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506086,zigmaglobal_api
2025-08-20,03:17:39 AM,Tirupati,Tirupati,zigma,MSW,8457,AP05TA3356,,25160,03:13:54 AM,12510,03:17:39 AM,12650,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506103,zigmaglobal_api
2025-08-20,03:14:51 AM,Tirupati,Tirupati,zigma,MSW,8456,AP39UY2149,,25880,03:11:08 AM,11930,03:14:51 AM,13950,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506119,zigmaglobal_api
2025-08-20,03:15:26 AM,Tirupati,Tirupati,zigma,MSW,8455,AP31TP1832,,23160,03:09:51 AM,10200,03:15:26 AM,12960,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506144,zigmaglobal_api
2025-08-20,03:11:48 AM,Tirupati,Tirupati,zigma,MSW,8454,AP39WB5050,,31380,03:05:53 AM,11540,03:11:48 AM,19840,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506161,zigmaglobal_api
2025-08-20,03:07:39 AM,Tirupati,Tirupati,zigma,MSW,8453,AP39TF6296,,23170,03:02:54 AM,12060,03:07:39 AM,11110,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506180,zigmaglobal_api
2025-08-20,03:10:29 AM,Tirupati,Tirupati,zigma,MSW,8452,AP16TX9777,,25520,02:59:41 AM,12030,03:10:29 AM,13490,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506198,zigmaglobal_api
2025-08-20,03:01:49 AM,Tirupati,Tirupati,zigma,MSW,8451,AP05TA3356,,24490,02:57:53 AM,12450,03:01:49 AM,12040,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506215,zigmaglobal_api
2025-08-20,02:52:56 AM,Tirupati,Tirupati,zigma,MSW,8450,AP04TX5959,,26430,02:49:45 AM,12140,02:52:56 AM,14290,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506233,zigmaglobal_api
2025-08-20,02:48:51 AM,Tirupati,Tirupati,zigma,MSW,8449,AP39TF6296,,26660,02:44:32 AM,12140,02:48:51 AM,14520,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506250,zigmaglobal_api
2025-08-20,02:45:08 AM,Tirupati,Tirupati,zigma,MSW,8448,AP39UY2149,,27950,02:40:02 AM,11900,02:45:08 AM,16050,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506267,zigmaglobal_api
2025-08-20,02:39:14 AM,Tirupati,Tirupati,zigma,MSW,8447,AP39WB5050,,26850,02:36:03 AM,11560,02:39:14 AM,15290,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506293,zigmaglobal_api
2025-08-20,02:41:19 AM,Tirupati,Tirupati,zigma,MSW,8446,AP31TP1832,,26640,02:34:35 AM,10070,02:41:19 AM,16570,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506309,zigmaglobal_api
2025-08-20,02:36:55 AM,Tirupati,Tirupati,zigma,MSW,8445,AP04TX5959,,26370,02:30:26 AM,12140,02:36:55 AM,14230,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506328,zigmaglobal_api
2025-08-20,02:33:44 AM,Tirupati,Tirupati,zigma,MSW,8444,AP39TF6296,,26650,02:28:12 AM,12110,02:33:44 AM,14540,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506344,zigmaglobal_api
2025-08-20,02:35:22 AM,Tirupati,Tirupati,zigma,MSW,8443,AP05TA3356,,25460,02:26:28 AM,12450,02:35:22 AM,13010,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506360,zigmaglobal_api
2025-08-20,02:29:36 AM,Tirupati,Tirupati,zigma,MSW,8442,AP39WB1708,,27360,02:23:41 AM,12350,02:29:36 AM,15010,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506379,zigmaglobal_api
2025-08-20,02:24:49 AM,Tirupati,Tirupati,zigma,MSW,8441,AP31TP1832,,21990,02:21:37 AM,10030,02:24:49 AM,11960,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506396,zigmaglobal_api
2025-08-20,02:28:55 AM,Tirupati,Tirupati,zigma,MSW,8440,AP16TX9777,,29070,02:18:57 AM,12010,02:28:55 AM,17060,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506412,zigmaglobal_api
2025-08-20,02:20:18 AM,Tirupati,Tirupati,zigma,MSW,8439,AP39VD2146,,25720,02:17:30 AM,11270,02:20:18 AM,14450,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506431,zigmaglobal_api
2025-08-20,02:15:29 AM,Tirupati,Tirupati,zigma,MSW,8438,AP39UY2149,,24820,02:11:33 AM,11950,02:15:29 AM,12870,MSW,,,,,,,,,,https://zigmaglobal.in/tpty/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.506448,zigmaglobal_api
